"ID","shLuci_vitro_v2_1","shLuci_vitro_v2_2","shLuci_vitro_v2_3","shLuci_vivo_v2_1_NN","shLuci_vivo_v2_2_NN","shLuci_vivo_v2_3_NN","shRad21_vitro_v2_1","shRad21_vitro_v2_2","shRad21_vitro_v2_3","shRad21_vivo_v2_1_NN","shRad21_vivo_v2_2_NN","shRad21_vivo_v2_3_NN"
"ENSMUSG00000049511",10,5,8,5,3,2,30,12,29,0,23,14
"ENSMUSG00000049515",21,45,47,23,18,13,46,48,72,36,22,39
"ENSMUSG00000049516",933,1418,1598,918,775,1034,1480,1291,1897,801,1021,912
"ENSMUSG00000049517",117,147,149,120,114,125,170,150,194,133,124,109
"ENSMUSG00000049521",0,2,3,0,4,7,2,2,3,5,1,1
"ENSMUSG00000049526",1,2,3,3,11,12,4,3,5,31,18,45
"ENSMUSG00000049528",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049530",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049532",562,855,1124,286,211,276,1056,882,1500,311,266,312
"ENSMUSG00000049536",68,84,76,248,218,248,90,112,142,313,259,303
"ENSMUSG00000049537",0,0,0,0,5,1,0,0,0,0,5,0
"ENSMUSG00000049538",0,0,0,2,6,0,0,0,0,0,0,0
"ENSMUSG00000049539",10,10,4,158,142,120,5,5,9,76,81,114
"ENSMUSG00000049548",0,0,1,0,0,2,0,0,1,0,2,0
"ENSMUSG00000049550",1843,2808,3078,2724,2328,2549,3659,2974,4223,2447,2315,2443
"ENSMUSG00000049551",29,22,23,74,51,44,19,13,14,49,22,43
"ENSMUSG00000049553",1605,2042,2669,1696,1384,1444,2362,1780,2317,1276,1426,1383
"ENSMUSG00000049555",33,53,128,27,24,38,57,56,85,80,91,100
"ENSMUSG00000049556",2,1,1,0,4,1,3,2,0,0,2,0
"ENSMUSG00000049560",0,0,1,0,0,0,1,0,0,0,0,0
"ENSMUSG00000049561",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049562",309,435,623,558,359,493,695,585,1014,609,454,546
"ENSMUSG00000049565",0,0,0,0,2,3,0,0,0,1,0,1
"ENSMUSG00000049571",0,1,1,1,7,1,4,3,2,4,5,2
"ENSMUSG00000049573",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049576",6,18,27,20,28,34,39,24,35,30,24,20
"ENSMUSG00000049577",2021,2728,3292,3464,2621,3137,3648,3391,4589,4412,3917,4279
"ENSMUSG00000049580",55,81,60,0,3,4,74,53,105,6,7,1
"ENSMUSG00000049583",2,2,0,0,4,2,1,1,1,2,0,0
"ENSMUSG00000049588",331,412,408,1083,1103,1304,729,553,804,1188,1217,1394
"ENSMUSG00000049593",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000049598",2,2,0,1,1,1,1,0,1,0,1,0
"ENSMUSG00000049600",298,356,494,928,681,940,731,543,748,1010,975,903
"ENSMUSG00000049604",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049605",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049606",1207,1812,1868,1932,1823,1863,2529,1844,2828,1758,1982,1791
"ENSMUSG00000049608",12,29,21,0,15,11,10,10,17,4,1,6
"ENSMUSG00000049612",10,13,13,7,2,4,9,6,14,2,8,0
"ENSMUSG00000049618",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049620",0,1,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000049624",485,726,901,686,515,572,910,754,1098,599,609,534
"ENSMUSG00000049625",37,52,59,517,383,339,13,10,28,207,157,190
"ENSMUSG00000049630",2,0,3,0,1,0,2,8,3,0,3,9
"ENSMUSG00000049641",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049643",503,738,830,1019,819,940,944,750,1067,1021,993,912
"ENSMUSG00000049648",0,0,0,2,5,7,0,0,0,4,0,0
"ENSMUSG00000049649",3,4,5,2,1,0,2,4,3,1,1,1
"ENSMUSG00000049653",2,9,8,0,1,0,3,2,6,1,0,0
"ENSMUSG00000049657",531,883,935,826,635,742,909,801,1247,697,940,682
"ENSMUSG00000049658",1371,2027,2167,965,767,1130,2782,1839,2805,965,940,979
"ENSMUSG00000049659",2121,3378,3601,2669,2220,2844,3709,3295,4808,2734,2946,2759
"ENSMUSG00000049670",224,271,292,201,189,174,313,253,310,187,187,196
"ENSMUSG00000049672",401,536,549,1216,1171,1220,995,752,1088,1176,1536,1284
"ENSMUSG00000049674",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049676",33,51,80,27,47,51,64,84,67,80,78,58
"ENSMUSG00000049680",488,681,799,1370,1246,1572,949,797,1096,1936,1651,1671
"ENSMUSG00000049685",0,0,0,1,3,1,0,0,0,2,0,0
"ENSMUSG00000049686",844,1030,1298,1798,1478,1810,1162,967,1436,1311,1294,1334
"ENSMUSG00000049687",290,396,384,1059,927,1047,624,583,765,1331,1451,1146
"ENSMUSG00000049690",1,5,12,6,3,19,7,2,1,8,6,6
"ENSMUSG00000049691",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000049692",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049694",0,0,0,0,0,0,0,1,0,0,1,0
"ENSMUSG00000049699",0,0,0,0,0,0,0,0,1,1,0,0
"ENSMUSG00000049708",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049709",165,241,215,215,174,262,382,254,346,249,202,267
"ENSMUSG00000049717",124,210,225,26,84,110,280,210,326,104,86,66
"ENSMUSG00000049719",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049721",2,7,4,52,40,30,11,3,5,37,37,49
"ENSMUSG00000049723",0,2,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049728",332,435,557,721,551,615,625,493,686,612,688,589
"ENSMUSG00000049734",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049737",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000049739",1462,2101,2549,1127,857,1218,2760,2231,3217,942,1278,1120
"ENSMUSG00000049740",0,0,0,1,0,1,0,0,1,5,0,4
"ENSMUSG00000049741",0,1,0,1,1,1,0,1,0,0,0,2
"ENSMUSG00000049744",1948,2977,2543,5401,4479,5146,2513,2399,3623,3607,3741,3582
"ENSMUSG00000049751",813,1063,953,795,739,860,1061,945,1267,699,569,698
"ENSMUSG00000049755",390,573,707,1164,1167,1365,745,610,866,1355,1537,1456
"ENSMUSG00000049758",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049760",1492,1509,1178,1503,1367,1569,1607,1477,2043,1456,1232,1521
"ENSMUSG00000049761",1,0,2,0,0,1,0,0,0,0,0,0
"ENSMUSG00000049764",699,910,1017,621,792,726,1137,828,1234,748,886,729
"ENSMUSG00000049775",12494,17371,18007,14135,11938,16154,17719,17609,28016,15406,13666,14724
"ENSMUSG00000049791",165,235,282,12,9,40,295,203,392,49,58,52
"ENSMUSG00000049792",577,816,776,1726,1596,1846,973,855,1096,1720,1543,1697
"ENSMUSG00000049796",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000049797",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000049799",4,4,3,12,9,3,7,8,9,2,3,2
"ENSMUSG00000049800",934,1289,1364,508,561,632,1611,1302,1787,604,602,717
"ENSMUSG00000049804",734,950,882,127,66,85,724,474,683,15,31,32
"ENSMUSG00000049806",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000049807",745,1097,1343,964,790,1091,2133,1518,2145,1319,1338,1312
"ENSMUSG00000049809",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049811",17,30,21,48,38,26,53,43,49,25,26,55
"ENSMUSG00000049815",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049823",603,802,882,66,43,69,1026,826,1117,79,62,75
"ENSMUSG00000049832",467,541,547,1085,1077,1271,677,597,804,1139,988,1047
"ENSMUSG00000049843",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049848",0,1,0,6,2,1,0,0,0,0,0,0
"ENSMUSG00000049858",259,418,413,747,722,790,225,187,378,451,486,475
"ENSMUSG00000049864",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000049866",174,245,295,146,87,109,215,160,173,76,51,44
"ENSMUSG00000049871",212,357,589,1213,1017,1245,695,438,703,900,1213,1136
"ENSMUSG00000049872",1,4,1,4,8,6,0,0,0,0,9,4
"ENSMUSG00000049878",1838,2760,2938,1130,993,1108,3139,2502,3915,952,1271,1078
"ENSMUSG00000049881",275,447,409,402,325,474,460,416,650,388,395,373
"ENSMUSG00000049882",208,217,204,67,74,97,254,200,231,86,64,96
"ENSMUSG00000049891",226,230,188,400,386,456,296,232,314,400,343,367
"ENSMUSG00000049892",38,40,70,22,13,16,27,19,22,6,10,13
"ENSMUSG00000049894",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000049897",29,39,47,43,21,32,35,31,46,10,9,20
"ENSMUSG00000049902",0,0,2,1,0,0,0,1,0,2,1,0
"ENSMUSG00000049904",32,29,27,173,139,127,68,40,48,150,125,143
"ENSMUSG00000049907",35,46,74,9,16,38,33,23,32,12,7,17
"ENSMUSG00000049908",1,1,1,0,17,1,1,1,1,0,1,1
"ENSMUSG00000049916",138,122,168,145,160,157,198,160,155,182,137,137
"ENSMUSG00000049922",1078,1531,2024,2884,2570,3015,2368,1792,2546,3237,3368,2995
"ENSMUSG00000049926",0,0,0,0,0,0,0,1,1,0,0,0
"ENSMUSG00000049928",0,0,0,0,1,1,0,0,0,1,1,0
"ENSMUSG00000049929",24,34,28,18,47,34,40,39,73,101,47,84
"ENSMUSG00000049932",1940,2320,2449,5109,4597,4949,2644,2098,2574,3652,3636,3476
"ENSMUSG00000049939",3,4,5,1,3,6,4,2,3,5,3,3
"ENSMUSG00000049940",1448,1898,2021,1132,1045,1213,2070,1733,2560,1106,1074,1053
"ENSMUSG00000049946",0,0,0,1,0,0,0,0,0,0,1,0
"ENSMUSG00000049950",321,358,300,594,545,659,401,323,462,755,537,608
"ENSMUSG00000049957",696,744,874,1574,1249,1713,994,666,1007,1639,1724,1736
"ENSMUSG00000049960",619,691,650,781,680,733,806,760,940,717,620,795
"ENSMUSG00000049969",1095,1565,1438,2451,2355,2543,1371,1222,1815,1892,2191,1773
"ENSMUSG00000049971",8,5,7,4,5,4,9,5,5,15,3,8
"ENSMUSG00000049972",0,0,0,0,1,1,0,0,0,0,0,0
"ENSMUSG00000049985",0,1,1,0,4,3,1,0,0,3,2,2
"ENSMUSG00000049988",351,640,447,35,15,21,109,200,311,8,8,7
"ENSMUSG00000049999",65,106,94,340,356,300,147,109,153,344,321,296
"ENSMUSG00000050002",267,395,427,572,460,590,488,494,605,629,543,650
"ENSMUSG00000050010",4,8,8,2,2,9,5,7,2,8,12,4
"ENSMUSG00000050014",5,13,10,21,17,11,15,15,19,49,43,30
"ENSMUSG00000050015",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050017",1360,1989,2158,3972,3219,3868,2494,2041,2670,3715,4069,3697
"ENSMUSG00000050022",80,131,147,108,86,75,104,88,138,75,62,95
"ENSMUSG00000050023",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050028",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050029",1658,2553,2238,663,607,679,2823,2423,3433,604,625,621
"ENSMUSG00000050030",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000050035",21,54,39,141,170,89,56,48,55,131,100,86
"ENSMUSG00000050043",337,441,542,1161,957,1269,536,456,730,1069,1118,1035
"ENSMUSG00000050050",130,215,198,131,110,87,192,111,180,95,86,108
"ENSMUSG00000050052",31,54,70,2,8,15,37,43,97,11,22,11
"ENSMUSG00000050058",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050063",0,0,0,0,5,0,0,0,0,0,2,0
"ENSMUSG00000050064",18,33,44,40,34,33,62,49,64,50,45,57
"ENSMUSG00000050066",0,0,0,0,0,1,0,0,0,0,0,2
"ENSMUSG00000050069",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050071",159,222,204,126,115,196,191,192,228,240,216,247
"ENSMUSG00000050074",0,1,1,0,3,0,1,0,1,1,0,0
"ENSMUSG00000050075",1655,2215,2071,6021,5263,5874,2374,1664,2662,4001,4463,4535
"ENSMUSG00000050079",956,1371,1244,1849,1779,2169,1488,1236,1853,1733,2085,1912
"ENSMUSG00000050085",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050087",0,2,1,2,1,8,0,1,3,2,2,2
"ENSMUSG00000050088",549,749,800,737,627,757,855,722,1098,698,750,728
"ENSMUSG00000050089",0,0,0,0,0,1,0,0,0,0,0,1
"ENSMUSG00000050092",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050097",1,2,0,0,0,0,5,2,0,4,5,6
"ENSMUSG00000050100",0,0,0,0,0,1,0,0,0,1,1,0
"ENSMUSG00000050102",0,1,1,0,6,5,0,0,0,0,0,0
"ENSMUSG00000050103",7,5,11,55,33,82,12,6,18,99,100,50
"ENSMUSG00000050105",8,5,3,31,19,18,6,3,18,6,17,15
"ENSMUSG00000050106",295,422,680,155,181,188,664,594,875,168,209,208
"ENSMUSG00000050107",451,550,590,949,998,1046,656,523,808,717,815,712
"ENSMUSG00000050108",39,63,87,603,405,401,83,73,90,256,415,281
"ENSMUSG00000050114",94,129,166,479,428,494,166,149,182,554,525,531
"ENSMUSG00000050121",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050122",0,1,0,4,2,16,0,3,0,0,0,1
"ENSMUSG00000050128",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050132",2,0,4,14,12,9,3,2,1,15,19,9
"ENSMUSG00000050134",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050138",166,169,83,1293,1019,1186,107,48,38,287,419,405
"ENSMUSG00000050141",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050144",534,689,802,981,923,972,855,677,1032,850,1102,875
"ENSMUSG00000050147",1043,1010,1203,1970,1897,2020,2103,1494,2305,2121,1826,2206
"ENSMUSG00000050148",1108,1579,1697,462,410,470,2411,1952,2551,603,464,579
"ENSMUSG00000050150",5,6,9,3,2,3,6,10,2,1,7,1
"ENSMUSG00000050157",3,3,1,1,3,0,0,1,0,1,0,1
"ENSMUSG00000050158",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050164",0,0,1,0,1,0,0,2,1,17,3,0
"ENSMUSG00000050174",58,80,80,184,163,169,79,82,133,155,204,149
"ENSMUSG00000050179",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050188",384,492,505,998,745,996,655,482,772,995,915,906
"ENSMUSG00000050189",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050190",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000050192",330,441,377,206,151,180,581,486,686,133,206,200
"ENSMUSG00000050195",22,23,35,21,6,11,39,25,41,8,6,4
"ENSMUSG00000050197",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050198",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050199",175,217,186,26,31,40,253,159,286,113,91,75
"ENSMUSG00000050201",0,0,0,0,1,2,1,1,0,0,0,0
"ENSMUSG00000050211",1,0,0,0,5,2,1,1,1,0,1,0
"ENSMUSG00000050212",275,391,378,236,221,308,379,351,551,302,230,294
"ENSMUSG00000050213",685,834,924,1513,1306,1424,1115,936,1178,1390,1496,1348
"ENSMUSG00000050215",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050217",0,0,0,0,1,0,0,0,0,2,0,0
"ENSMUSG00000050222",4,6,2,2,7,4,8,2,2,1,7,5
"ENSMUSG00000050224",0,0,1,0,1,0,0,1,0,0,0,0
"ENSMUSG00000050229",1404,1896,2370,734,669,811,2377,1804,2660,760,739,756
"ENSMUSG00000050232",20,25,17,30,42,40,46,35,43,42,37,37
"ENSMUSG00000050234",3,3,8,0,0,2,1,2,3,1,5,1
"ENSMUSG00000050239",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050240",130,171,224,112,71,114,206,154,189,135,109,127
"ENSMUSG00000050241",0,0,1,2,9,3,0,0,1,1,1,1
"ENSMUSG00000050243",241,296,313,162,176,240,342,289,427,170,155,181
"ENSMUSG00000050244",2053,2483,2810,1959,2144,1628,3707,2487,3403,1894,2239,1826
"ENSMUSG00000050248",179,195,205,82,88,81,316,261,298,532,416,383
"ENSMUSG00000050251",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050266",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050270",40,76,49,64,66,87,103,84,99,104,90,118
"ENSMUSG00000050271",168,235,204,123,169,56,198,103,120,74,32,78
"ENSMUSG00000050272",27,44,26,31,54,45,6,6,4,3,2,1
"ENSMUSG00000050276",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050281",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050288",27,51,62,7,2,6,54,46,73,8,6,3
"ENSMUSG00000050295",1,1,2,128,49,1,3,0,2,4,2,4
"ENSMUSG00000050296",1,0,0,0,15,4,1,0,0,0,2,0
"ENSMUSG00000050299",6933,9110,8020,1316,1157,1415,8675,7630,10470,1233,1032,1203
"ENSMUSG00000050304",10,8,17,0,0,0,9,10,16,3,1,0
"ENSMUSG00000050310",1595,2338,2990,2080,1814,2152,2892,2228,3322,2047,2148,2043
"ENSMUSG00000050312",362,649,532,778,468,393,690,654,802,551,502,512
"ENSMUSG00000050315",13,22,24,209,179,136,27,6,17,14,49,34
"ENSMUSG00000050321",1,0,0,0,0,0,1,0,0,0,1,0
"ENSMUSG00000050323",175,209,217,599,484,580,242,198,285,532,543,436
"ENSMUSG00000050328",0,0,0,0,1,1,0,0,0,0,1,0
"ENSMUSG00000050332",1043,1441,2067,798,707,779,1828,1292,2048,708,623,697
"ENSMUSG00000050334",1,3,8,0,4,5,6,6,4,0,1,0
"ENSMUSG00000050335",34,122,90,83,130,217,30,39,109,111,58,132
"ENSMUSG00000050343",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050345",126,214,224,90,119,132,218,219,272,194,183,246
"ENSMUSG00000050347",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050350",51,86,54,196,111,159,16,14,20,62,49,42
"ENSMUSG00000050357",1051,1028,1509,1612,1298,1697,2023,1185,1479,1366,1382,1286
"ENSMUSG00000050359",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050366",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050368",3,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000050370",0,0,1,0,4,0,2,0,0,0,1,3
"ENSMUSG00000050373",187,288,395,348,221,188,365,268,407,316,323,269
"ENSMUSG00000050377",0,3,2,124,80,53,3,0,0,12,24,4
"ENSMUSG00000050379",3368,5461,5620,4933,4192,4725,5434,4525,6568,3804,4085,3708
"ENSMUSG00000050382",134,224,242,136,102,151,251,186,261,116,136,159
"ENSMUSG00000050383",0,0,0,2,0,0,0,0,0,0,1,0
"ENSMUSG00000050390",798,1016,1235,300,225,322,1545,1361,2095,209,252,272
"ENSMUSG00000050394",414,472,471,244,269,302,538,409,690,264,235,238
"ENSMUSG00000050395",1,0,0,5,9,7,0,0,0,0,0,0
"ENSMUSG00000050397",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000050410",428,547,596,1185,1305,1504,684,580,846,967,1177,1142
"ENSMUSG00000050423",32,45,34,0,0,1,64,71,95,0,1,0
"ENSMUSG00000050424",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050425",1,0,0,4,1,1,0,0,0,0,0,4
"ENSMUSG00000050428",313,358,459,505,529,667,537,429,626,483,696,627
"ENSMUSG00000050431",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050435",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050439",0,0,0,1,3,6,0,0,0,0,0,0
"ENSMUSG00000050440",0,1,0,0,1,0,1,1,0,0,0,0
"ENSMUSG00000050445",0,0,0,0,6,5,0,0,0,0,0,0
"ENSMUSG00000050447",10,20,22,21,11,9,11,1,2,11,21,10
"ENSMUSG00000050463",0,0,0,0,1,0,1,0,0,0,0,0
"ENSMUSG00000050468",3,4,2,8,0,1,3,1,0,1,0,4
"ENSMUSG00000050471",364,529,463,817,484,739,624,556,812,606,657,687
"ENSMUSG00000050473",659,780,772,296,372,566,246,226,176,66,57,109
"ENSMUSG00000050478",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050490",496,670,635,1050,876,1030,700,632,957,951,1002,860
"ENSMUSG00000050493",0,1,1,0,2,0,1,2,1,0,4,1
"ENSMUSG00000050503",4,5,5,66,33,55,10,12,7,74,29,35
"ENSMUSG00000050504",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050505",2,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000050511",0,0,0,0,2,0,1,0,0,0,0,2
"ENSMUSG00000050520",0,0,0,1,1,5,0,0,0,0,0,0
"ENSMUSG00000050526",1,0,1,3,0,0,2,0,0,6,0,2
"ENSMUSG00000050530",792,1135,1190,1125,1229,1435,1891,1622,2555,1433,1535,1459
"ENSMUSG00000050533",29,59,55,51,53,69,67,58,80,75,55,68
"ENSMUSG00000050534",0,0,0,1,0,0,0,0,1,0,2,0
"ENSMUSG00000050538",100,171,157,58,82,88,171,192,266,99,115,127
"ENSMUSG00000050541",0,1,0,0,1,1,0,0,0,0,0,3
"ENSMUSG00000050545",12,23,33,25,23,14,40,19,32,32,31,26
"ENSMUSG00000050549",159,190,167,423,329,374,227,179,280,274,343,340
"ENSMUSG00000050550",402,605,461,959,979,991,660,568,790,845,982,879
"ENSMUSG00000050552",849,1278,1274,827,667,835,1290,1279,1810,906,639,754
"ENSMUSG00000050553",5,22,12,2,6,7,15,9,12,5,8,7
"ENSMUSG00000050555",255,351,350,167,207,257,405,315,463,154,206,160
"ENSMUSG00000050556",2,5,6,28,27,17,20,14,6,34,27,28
"ENSMUSG00000050558",1,0,0,4,32,1,0,1,0,1,2,0
"ENSMUSG00000050565",2497,3568,4184,2692,2324,2813,4637,3761,5689,2754,2857,2719
"ENSMUSG00000050567",716,1083,1066,280,176,215,1354,1176,1602,249,207,167
"ENSMUSG00000050577",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050578",1,5,7,0,1,0,0,0,1,0,0,1
"ENSMUSG00000050587",1,2,3,0,4,0,1,0,1,0,1,0
"ENSMUSG00000050592",579,888,1108,606,482,592,944,837,1359,374,423,411
"ENSMUSG00000050600",448,725,939,393,317,406,1049,824,1264,308,332,314
"ENSMUSG00000050603",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050604",7,7,8,13,12,25,6,7,8,29,21,16
"ENSMUSG00000050605",202,264,319,640,436,547,471,388,517,529,540,560
"ENSMUSG00000050608",1735,1886,1727,2402,2253,2740,2296,1930,3016,2294,2327,2275
"ENSMUSG00000050612",1,1,0,0,3,0,1,1,0,0,0,0
"ENSMUSG00000050613",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000050619",465,680,807,819,838,963,984,718,996,765,1004,843
"ENSMUSG00000050621",14,12,21,17,23,22,21,14,10,19,11,16
"ENSMUSG00000050623",9,20,16,3,1,15,8,16,20,16,8,9
"ENSMUSG00000050625",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050627",1028,1514,1666,2235,1988,2233,2028,1597,2296,2175,2598,2179
"ENSMUSG00000050628",156,207,236,106,83,87,217,188,213,113,104,110
"ENSMUSG00000050635",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050640",8,13,12,1,30,7,2,1,4,1,8,2
"ENSMUSG00000050641",0,2,0,2,0,1,0,0,0,0,0,0
"ENSMUSG00000050645",0,0,0,2,9,3,0,0,0,4,0,0
"ENSMUSG00000050650",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050654",2,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050663",1,0,0,2,4,1,1,0,1,0,0,0
"ENSMUSG00000050666",0,0,0,8,5,2,0,0,0,9,1,0
"ENSMUSG00000050668",355,558,565,519,414,505,555,503,666,474,535,526
"ENSMUSG00000050671",2,3,5,2,0,0,1,2,1,0,0,0
"ENSMUSG00000050675",86,207,317,292,168,217,718,920,1626,325,455,352
"ENSMUSG00000050677",1,0,1,3,8,7,0,0,3,5,0,0
"ENSMUSG00000050685",3,0,1,0,0,0,3,4,2,0,1,0
"ENSMUSG00000050697",1211,1821,2119,1406,1250,1291,2204,1935,2717,1359,1579,1374
"ENSMUSG00000050700",0,2,0,0,3,2,0,0,0,0,0,0
"ENSMUSG00000050702",2,4,6,1,1,0,6,2,1,0,0,1
"ENSMUSG00000050704",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050705",412,486,754,1283,1026,1627,798,613,804,1480,1308,1375
"ENSMUSG00000050708",2818,3380,3259,1033,896,1139,3487,3221,3870,1217,1103,1223
"ENSMUSG00000050711",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050714",583,765,920,251,147,211,950,688,1077,180,205,213
"ENSMUSG00000050721",2500,3408,3712,3313,2924,3558,3168,2856,3913,3216,3223,3451
"ENSMUSG00000050730",43,27,73,30,2,7,89,54,104,48,50,31
"ENSMUSG00000050732",2539,2897,3191,7635,6423,7767,4895,4028,5489,8601,7154,7342
"ENSMUSG00000050737",98,125,152,44,62,31,100,96,192,71,114,91
"ENSMUSG00000050742",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000050747",2,1,4,5,1,1,2,1,4,2,0,1
"ENSMUSG00000050751",1,0,0,1,6,1,1,0,0,3,3,0
"ENSMUSG00000050756",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050761",1,3,2,70,61,101,10,8,8,186,225,143
"ENSMUSG00000050762",0,0,0,2,5,11,0,1,0,7,1,0
"ENSMUSG00000050763",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050765",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050766",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050772",0,0,0,0,8,5,0,0,0,0,3,0
"ENSMUSG00000050776",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050777",131,159,123,191,178,177,197,159,210,213,208,242
"ENSMUSG00000050781",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050783",0,0,1,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050786",133,196,147,242,201,275,220,190,324,285,253,303
"ENSMUSG00000050788",0,0,0,0,1,0,0,0,0,0,1,0
"ENSMUSG00000050796",345,275,319,1033,989,1055,418,288,444,943,832,915
"ENSMUSG00000050799",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050803",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000050808",0,0,0,2,4,0,0,0,0,0,0,0
"ENSMUSG00000050810",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050812",4418,6452,6821,3066,3195,3215,8256,6603,9337,3378,3566,3267
"ENSMUSG00000050813",0,0,0,0,13,0,0,0,0,0,0,0
"ENSMUSG00000050815",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050818",0,0,0,0,5,0,0,0,0,2,0,0
